"TABLE_NAME","CONSTRAINT_NAME","TABLE_NAME_REF","FKCOLUMNNAME","HASINDEX","WEIGHT"
"ADM126","FK_ADM126_EMR010","EMR010","EMR010_PACIENT_MEDICATION_ID","Y","720896"
"ADM126","FK_ADM126_EMR017","EMR017","EMR017_PATIENT_SOL_ITEM_ID","Y","64"
"ADM126","FK_ADM126_EMR027","EMR027","EMR027_PATIENT_MATERIAL_ID","Y","1114112"
"ADM126","FK_ADM126_ER002","ER002","ER002_PRESCRIPT_MEDICATION_ID","Y","64"
"ADM126","FK_ADM126_ER012","ER012","ER012_PRESCRIPT_PROCEDURE_ID","Y","64"
"ADM126","FK_ADM126_ER016","ER016","ER016_PRESCRIPT_SOLUTION_ID","Y","64"
"ADM126","FK_ADM126_MPR003","MPR003","MPR003_MEDICATION_SCHEDULE_ID","Y","64"
"ADM126","FK_ADM126_MPR013","MPR013","MPR013_PROCEDURE_SCHEDULE_ID","Y","64"
"ADM126","FK_ADM126_MPR016","MPR016","MPR016_PRESCRIPT_SOLUTION_ID","Y","64"
"ADM126","FK_ADM126_SYS010","SYS010","SYS010_USER_ID","Y","512"
"ADM127","FK_ADM127_ADM001","ADM001","ADM001_HMO_ID","Y","512"
"ADM127","FK_ADM127_ADM082","ADM082","ADM082_PRODUCT_ID","Y","14336"
"ADM127","FK_ADM127_STO003","STO003","STO003_PRODUCT_LOT_ID","Y","7168"
"ADM128","FK_ADM128_ADM031","ADM031","ADM031_INSTITUTION_CPT_ID","Y","1024"
"ADM130","FK_ADM130_SYS010","SYS010","SYS010_USER_ID","Y","512"
"ADM132","FK_ADM132_ADM056","ADM056","ADM056_MEDICAL_ATTENTION_ID","N","114688"
"ADM132","FK_ADM132_ADM067","ADM067","ADM067_INVOICE_ID","Y","44032"
"ADM132","FK_ADM132_ADM068","ADM068","ADM068_PROTOCOL_ID","Y","3072"
"ADM132","FK_ADM132_ADM131","ADM131","ADM131_TISS_GUIDE_TYPE_ID","Y","64"
"ADM132","FK_ADM132_ADM132","ADM132","ADM132_PARENT_GUIDE_ID","Y","59392"
"ADM132","FK_ADM132_ADT001","ADT001","ADT001_ADMISSION_ID","Y","27648"
"ADM132","FK_ADM132_AM036","AM036","AM036_MANUAL_REQ_ID","Y","64"
"ADM132","FK_ADM132_PAD001","PAD001","PAD001_PRE_ADMISSION_ID","Y","2048"
"ADM132","FK_ADM132_SYS002","SYS002","SYS002_UNIT_ID","Y","128"
"ADM132","FK_ADM132_SYS009","SYS009","SYS009_PROFESSIONAL_ID","Y","9216"
"ADM132","FK_ADM132_TSS007","TSS007","TSS007_BEDROOM_TYPE_ID","Y","64"
"ADM132","FK_ADM132_TSS007_2","TSS007","TSS007_REQUEST_BEDROOM_TYPE_ID","Y","64"
"ADM132","FK_ADM132_TSS027","TSS027","TSS027_REQUEST_STATUS_ID","Y","64"
"ADM132","FK_ADM132_TSS028","TSS028","TSS028_PROTOCOL_STATUS_ID","Y","64"
"ADM132","FK_ADM132_TSS029","TSS029","TSS029_CANCEL_STATUS_ID","Y","64"
"ADM133","FK_ADM133_ADM067","ADM067","ADM067_INVOICE_ID","Y","44032"
"ADM134","FK_ADM134_MPR001","MPR001","MPR001_PRESCRIPTION_ID","Y","64"
"ADM134","FK_ADM134_SYS010","SYS010","SYS010_USER_ID","Y","512"
"ADM135","FK_ADM135_ADM135","ADM135","ADM135_PARENT_ID","Y","64"
"ADM135","FK_ADM135_ADM182","ADM182","ADM182_INVOICING_ITEM_ID","Y","64"
"ADM136","FK_ADM136_ADM001","ADM001","ADM001_HMO_ID","Y","512"
"ADM136","FK_ADM136_ADM137","ADM137","ADM137_HMO_CPT_TABLE_ID","Y","384"
"ADM136","FK_ADM136_SYS010","SYS010","SYS010_USER_ID","Y","512"
"ADM137","FK_ADM137_ADM001","ADM001","ADM001_HMO_ID","Y","512"
"ADM137","FK_ADM137_ADM43","ADM043","ADM043_CPT_TABLE_ID","Y","64"
"ADM137","FK_ADM137_SYS001","SYS001","SYS001_INSTITUTION_ID","Y","64"
"ADM137","FK_ADM137_SYS010","SYS010","SYS010_USER_ID","Y","512"
"ADM138","FK_ADM138_ADM150","ADM150","ADM150_PREPARE_ID","Y","832"
"ADM138","FK_ADM138_ADM457","ADM457","ADM457_MODALITY_ID","Y","64"
"ADM138","FK_ADM138_EFG011","EFG011","EFG011_RUN_POINT_ID","Y","64"
"ADM139","FK_ADM139_ADM082","ADM082","ADM082_PRODUCT_ID","Y","14336"
"ADM139","FK_ADM139_ADM138","ADM138","ADM138_EXAMINATION_ID","Y","576"
"ADM140","FK_ADM140_ADM023","ADM023","ADM023_SERVICE_ID","Y","64"
"ADM140","FK_ADM140_ADM138","ADM138","ADM138_EXAMINATION_ID","Y","576"
"ADM141","FK_ADM141_ADM001","ADM001","ADM001_HMO_ID","Y","512"
"ADM141","FK_ADM141_ADM002","ADM002","ADM002_PLAN_ID","Y","256"
"ADM141","FK_ADM141_ADT001","ADT001","ADT001_ADMISSION_ID","Y","27648"
"ADM141","FK_ADM141_EIR001","EIR001","EIR001_MPI","Y","524288"
"ADM141","FK_ADM141_PAD001","PAD001","PAD001_PRE_ADMISSION_ID","Y","2048"
"ADM141","FK_ADM141_SYS001","SYS001","SYS001_INSTITUTION_ID","Y","64"
"ADM141","FK_ADM141_SYS009","SYS009","SYS009_PROFESSIONAL_ID","Y","9216"
"ADM141","FK_ADM141_SYS010","SYS010","SYS010_USER_ID","Y","512"
"ADM141","FK_ADM141_SYS024","SYS024","SYS024_CREDENTIAL_INST_ID","Y","128"
"ADM142","FK_ADM142_ADM031","ADM031","ADM031_INSTITUTION_CPT_ID","Y","1024"
"ADM142","FK_ADM142_ADM141","ADM141","ADM141_BUDGET_ID","Y","128"
"ADM142","FK_ADM142_SYS009","SYS009","SYS009_PROFESSIONAL_ID","Y","9216"
"ADM143","FK_ADM143_ADM082","ADM082","ADM082_PRODUCT_ID","Y","14336"
"ADM143","FK_ADM143_ADM141","ADM141","ADM141_BUDGET_ID","Y","128"
"ADM144","FK_ADM144_ADM023","ADM023","ADM023_SERVICE_ID","Y","64"
"ADM144","FK_ADM144_ADM141","ADM141","ADM141_BUDGET_ID","Y","128"
"ADM146","FK_ADM146_ADM031","ADM031","ADM031_INSTITUTION_CPT_ID","Y","1024"
"ADM146","FK_ADM146_ADM145","ADM145","ADM145_BUDGET_MODEL_ID","Y","64"
"ADM147","FK_ADM147_ADM082","ADM082","ADM082_PRODUCT_ID","Y","14336"
"ADM147","FK_ADM147_ADM145","ADM145","ADM145_BUDGET_MODEL_ID","Y","64"
"ADM148","FK_ADM148_ADM023","ADM023","ADM023_SERVICE_ID","Y","64"
"ADM148","FK_ADM148_ADM145","ADM145","ADM145_BUDGET_MODEL_ID","Y","64"
"ADM149","FK_ADM149_SYS001","SYS001","SYS001_INSTITUTION_ID","Y","64"
"ADM152","FK_ADM152_ADM151","ADM151","ADM151_CHECKUP_PROT_CLASS_ID","Y","64"
"ADM153","FK_ADM153_ADM023","ADM023","ADM023_SERVICE_ID","Y","64"
"ADM153","FK_ADM153_ADM150","ADM150","ADM150_PREPARE_ID","Y","832"
"ADM153","FK_ADM153_ADM151","ADM151","ADM151_CHECKUP_PROT_CLASS_ID","Y","64"
"ADM153","FK_ADM153_ADM152","ADM152","ADM152_CHECKUP_PROT_SUBCL_ID","Y","64"
"ADM153","FK_ADM153_EFG011","EFG011","EFG011_RUN_POINT_ID","Y","64"
"ADM154","FK_ADM154_ADM031","ADM031","ADM031_INSTITUTION_CPT_ID","Y","1024"
"ADM154","FK_ADM154_ADM153","ADM153","ADM153_CHECKUP_PROT_ID","Y","64"
"ADM155","FK_ADM155_ADM001","ADM001","ADM001_HMO_ID","Y","512"
"ADM156","FK_ADM156_ADM155","ADM155","ADM155_HMO_ATTENTION_RETURN_ID","Y","64"
"ADM156","FK_ADM156_SYS009","SYS009","SYS009_PROFESSIONAL_ID","Y","9216"
"ADM157","FK_ADM157_ADM001","ADM001","ADM001_HMO_ID","Y","512"
"ADM157","FK_ADM157_ADM150","ADM150","ADM150_PREPARE_ID","Y","832"
"ADM157","FK_ADM157_ADM153","ADM153","ADM153_CHECKUP_PROT_ID","Y","64"
"ADM158","FK_ADM158_ADM031","ADM031","ADM031_INSTITUTION_CPT_ID","Y","1024"
"ADM158","FK_ADM158_ADM157","ADM157","ADM157_CHECKUP_PROT_HMO_ID","Y","64"
"ADM159","FK_ADM159_ADM031","ADM031","ADM031_INSTITUTION_CPT_ID","Y","1024"
"ADM159","FK_ADM159_ADM082","ADM082","ADM082_PRODUCT_ID","Y","14336"
"ADM159","FK_ADM159_ADM094","ADM094","ADM094_USE_UNIT_ID","Y","64"
"ADM160","FK_ADM160_ADM031","ADM031","ADM031_INSTITUTION_CPT_ID","Y","1024"
"ADM160","FK_ADM160_SUR001","SUR001","SUR001_EQUIPMENT_ID","Y","64"
"ADM161","FK_ADM161_ADM031","ADM031","ADM031_INSTITUTION_CPT_ID","Y","1024"
"ADM161","FK_ADM161_SYS002","SYS002","SYS002_UNIT_ID","Y","128"
"ADM162","FK_ADM162_ADM031_1","ADM031","ADM031_INSTITUTION_CPT_ID","Y","1024"
"ADM162","FK_ADM162_ADM031_2","ADM031","ADM031_RESTRICT_CPT_ID","Y","1024"
"ADM163","FK_ADM163_ADM001","ADM001","ADM001_HMO_ID","Y","512"
"ADM163","FK_ADM163_ADM043","ADM043","ADM043_CPT_TABLE_ID","Y","64"
"ADM163","FK_ADM163_ADM298","ADM298","ADM298_MODEL_TABLE_COVER_ID","Y","128"
"ADM163","FK_ADM163_SYS001","SYS001","SYS001_INSTITUTION_ID","Y","64"
"ADM163","FK_ADM163_SYS010","SYS010","SYS010_USER_ID","Y","512"
"ADM164","FK_ADM164_ADM138_1","ADM138","ADM138_EXAMINATION_ID","Y","576"
"ADM164","FK_ADM164_ADM138_2","ADM138","ADM138_RESTRICT_EXAMINATION_ID","Y","576"
"ADM165","FK_ADM165_ADM138","ADM138","ADM138_EXAMINATION_ID","Y","576"
"ADM165","FK_ADM165_SYS002","SYS002","SYS002_UNIT_ID","Y","128"
"ADM166","FK_ADM166_ADM031","ADM031","ADM031_INSTITUTION_CPT_ID","Y","1024"
"ADM167","FK_ADM167_ADM138","ADM138","ADM138_EXAMINATION_ID","Y","576"
"ADM169","FK_ADM169_ADM183","ADM183","ADM183_CLIENT_GROUP_ID","Y","64"
"ADM169","FK_ADM169_EIR001","EIR001","EIR001_MPI","Y","524288"
"ADM169","FK_ADM169_SYS126","SYS126","SYS126_COUNTRY_ID","Y","64"
"ADM171","FK_ADM171_ADM001","ADM001","ADM001_HMO_ID","Y","512"
"ADM171","FK_ADM171_SYS003","SYS003","SYS003_UNIT_CATEGORY_ID","Y","64"
"ADM174","FK_ADM174_ADM150","ADM150","ADM150_PREPARE_ID","Y","832"
"ADM174","FK_ADM174_ADM170","ADM170","ADM170_PREPARE_UNIT_ID","Y","64"
"ADM176","FK_ADM176_ADM094","ADM094","ADM094_USE_UNIT_ID","Y","64"
"ADM177","FK_ADM177_ADM001","ADM001","ADM001_HMO_ID","Y","512"
"ADM177","FK_ADM177_ADM100","ADM100","ADM100_VALUE_TABLE_ID","Y","128"
"ADM177","FK_ADM177_ADM298","ADM298","ADM298_MODEL_TABLE_COVER_ID","Y","128"
"ADM177","FK_ADM177_SYS001","SYS001","SYS001_INSTITUTION_ID","Y","64"
"ADM177","FK_ADM177_SYS010","SYS010","SYS010_USER_ID","Y","512"
"ADM179","FK_ADM179_ADM001","ADM001","ADM001_HMO_ID","Y","512"
"ADM179","FK_ADM179_ADM094_1","ADM094","ADM094_USE_UNIT_HMO_ID","Y","64"
"ADM179","FK_ADM179_ADM094_2","ADM094","ADM094_USE_UNIT_HOSP_ID","Y","64"
"ADM180","FK_ADM180_ADM001","ADM001","ADM001_HMO_ID","Y","512"
"ADM180","FK_ADM180_ADM298","ADM298","ADM298_MODEL_TABLE_COVER_ID","Y","128"
"ADM180","FK_ADM180_SYS001","SYS001","SYS001_INSTITUTION_ID","Y","64"
"ADM180","FK_ADM180_SYS010","SYS010","SYS010_USER_ID","Y","512"
"ADM181","FK_ADM181_SCH001","SCH001","SCH001_SCHEDULE_ID","Y","256"
"ADM184","FK_ADM184_ADM182","ADM182","ADM182_INVOICING_ITEM_ID","Y","64"
"ADM184","FK_ADM184_ADM183","ADM183","ADM183_CLIENT_GROUP_ID","Y","64"
"ADM185","FK_ADM185_ADM182","ADM182","ADM182_INVOICING_ITEM_ID","Y","64"
"ADM185","FK_ADM185_STO007","STO007","STO007_PRODUCT_SUB_GROUP_ID","Y","64"
"ADM186","FK_ADM186_ADM124","ADM124","ADM124_SERVICE_TYPE_ID","Y","64"
"ADM186","FK_ADM186_ADM182","ADM182","ADM182_INVOICING_ITEM_ID","Y","64"
"ADM189","FK_ADM189_ADM001","ADM001","ADM001_HMO_ID","Y","512"
"ADM189","FK_ADM189_ADM031","ADM031","ADM031_INSTITUTION_CPT_ID","Y","1024"
"ADM189","FK_ADM189_ADM135","ADM135","ADM135_INST_CPT_GROUP_ID","Y","64"
"ADM189","FK_ADM189_SYS001","SYS001","SYS001_INSTITUTION_ID","Y","64"
"ADM190","FK_ADM190_ADM189","ADM189","ADM189_CPT_GROUP_PROG_DISC_ID","Y","64"
"ADM191","FK_ADM191_ADM001","ADM001","ADM001_HMO_ID","Y","512"
"ADM191","FK_ADM191_ADM082","ADM082","ADM082_PRODUCT_ID","Y","14336"
"ADM191","FK_ADM191_ADM094","ADM094","ADM094_USE_UNIT_ID","Y","64"
"ADM192","FK_ADM192_ADM094_1","ADM094","ADM094_USE_UNIT_ID","Y","64"
"ADM192","FK_ADM192_ADM094_2","ADM094","ADM094_USE_UNIT_EQUAL_ID","Y","64"
"ADM200","FK_ADM200_ADM199","ADM199","ADM199_COMPETENCE_ID","Y","64"
"ADM200","FK_ADM200_SYS009","SYS009","SYS009_PROFESSIONAL_ID","Y","9216"
"ADM200","FK_ADM200_SYS018","SYS018","SYS018_GROUP_ID","Y","64"
"ADM202","FK_ADM202_ADM001","ADM001","ADM001_HMO_ID","Y","512"
"ADM202","FK_ADM202_ADM201","ADM201","ADM201_DISCOUNT_RULE_ID","Y","64"
"ADM203","FK_ADM203_ADM001","ADM001","ADM001_HMO_ID","Y","512"
"ADM203","FK_ADM203_ADM201","ADM201","ADM201_DISCOUNT_RULE_ID","Y","64"
"ADM204","FK_ADM204_ADM082","ADM082","ADM082_PRODUCT_ID","Y","14336"
"ADM204","FK_ADM204_ADM199","ADM199","ADM199_COMPETENCE_ID","Y","64"
"ADM204","FK_ADM204_ADM201","ADM201","ADM201_DISCOUNT_RULE_ID","Y","64"
"ADM204","FK_ADM204_ADM257","ADM257","ADM257_PACKAGE_INVOICING_ID","Y","64"
"ADM204","FK_ADM204_ADM368","ADM368","ADM368_PRODUCT_STRUCTURE_ID","Y","64"
"ADM204","FK_ADM204_STO007","STO007","STO007_PRODUCT_SUB_GROUP_ID","Y","64"
"ADM205","FK_ADM205_ADM201","ADM201","ADM201_DISCOUNT_RULE_ID","Y","64"
"ADM205","FK_ADM205_SYS003","SYS003","SYS003_UNIT_CATEGORY_ID","Y","64"
"ADM206","FK_ADM206_ADM031","ADM031","ADM031_INSTITUTION_CPT_ID","Y","1024"
"ADM206","FK_ADM206_ADM135","ADM135","ADM135_INST_CPT_GROUP_ID","Y","64"
"ADM206","FK_ADM206_ADM199","ADM199","ADM199_COMPETENCE_ID","Y","64"
"ADM206","FK_ADM206_ADM201","ADM201","ADM201_DISCOUNT_RULE_ID","Y","64"
"ADM207","FK_ADM207_ADM023","ADM023","ADM023_SERVICE_ID","Y","64"
"ADM207","FK_ADM207_ADM124","ADM124","ADM124_SERVICE_TYPE_ID","Y","64"
"ADM207","FK_ADM207_ADM199","ADM199","ADM199_COMPETENCE_ID","Y","64"
"ADM207","FK_ADM207_ADM201","ADM201","ADM201_DISCOUNT_RULE_ID","Y","64"
"ADM208","FK_ADM208_ADM201","ADM201","ADM201_DISCOUNT_RULE_ID","Y","64"
"ADM208","FK_ADM208_SYS010","SYS010","SYS010_USER_ID","Y","512"
"ADM208","FK_ADM208_SYS018","SYS018","SYS018_GROUP_ID","Y","64"
"ADM209","FK_ADM209_ADM056","ADM056","ADM056_MEDICAL_ATTENTION_ID","Y","114688"
"ADM209","FK_ADM209_ADM141","ADM141","ADM141_BUDGET_ID","Y","128"
"ADM209","FK_ADM209_ADM201","ADM201","ADM201_DISCOUNT_RULE_ID","Y","64"
"ADM209","FK_ADM209_SCH003","SCH003","SCH003_LOCK_ID","Y","360448"
"ADM209","FK_ADM209_SYS010_1","SYS010","ADM209_REQUEST_USER","Y","512"
"ADM209","FK_ADM209_SYS010_2","SYS010","ADM209_CANCELLATION_USER","Y","512"
"ADM209","FK_ADM209_SYS010_3","SYS010","SYS010_USER_APPROVAL_ID","Y","512"
"ADM211","FK_ADM211_ADM001","ADM001","ADM001_HMO_ID","Y","512"
"ADM211","FK_ADM211_SYS001","SYS001","SYS001_INSTITUTION_ID","Y","64"
"ADM211","FK_ADM211_SYS010","SYS010","SYS010_USER_ID","Y","512"
"ADM212","FK_ADM212_ADM068","ADM068","ADM068_PROTOCOL_ID","Y","3072"
"ADM212","FK_ADM212_ADM211","ADM211","ADM211_TISS_PAYMENT_DEMONST_ID","Y","128"
"ADM212","FK_ADM212_SYS010","SYS010","SYS010_USER_ID","Y","512"
"ADM213","FK_ADM213_ADM132","ADM132","ADM132_TISS_GUIDE_ID","Y","59392"
"ADM213","FK_ADM213_ADM212","ADM212","ADM212_TISS_DEMONST_PROT_ID","Y","128"
"ADM213","FK_ADM213_SYS010","SYS010","SYS010_USER_ID","Y","512"
"ADM214","FK_ADM214_ADM210","ADM210","ADM210_REASON_GLOSS_ID","Y","64"
"ADM214","FK_ADM214_ADM213","ADM213","ADM213_TISS_DEMONST_GUIDE_ID","Y","384"
"ADM215","FK_ADM215_ADM211","ADM211","ADM211_TISS_PAYMENT_DEMONST_ID","Y","128"
"ADM215","FK_ADM215_ADM228","ADM228","ADM228_PROC_TISS_GUIDE_ID","Y","106496"
"ADM215","FK_ADM215_ADM326","ADM326","ADM326_GLOSS_APPEAL_REASON_ID","Y","64"
"ADM215","FK_ADM215_SYS010","SYS010","SYS010_USER_ID","Y","512"
"ADM216","FK_ADM216_ADM210","ADM210","ADM210_REASON_GLOSS_ID","Y","64"
"ADM219","FK_ADM219_ADM211","ADM211","ADM211_TISS_PAYMENT_DEMONST_ID","Y","128"
"ADM219","FK_ADM219_ADM224","ADM224","ADM224_SERV_TISS_GUIDE_ID","Y","27648"
"ADM219","FK_ADM219_ADM326","ADM326","ADM326_GLOSS_APPEAL_REASON_ID","Y","64"
"ADM219","FK_ADM219_SYS010","SYS010","SYS010_USER_ID","Y","512"
"ADM220","FK_ADM220_ADM","ADM210","ADM210_REASON_GLOSS_ID","Y","64"
"ADM220","FK_ADM220_ADM219","ADM219","ADM219_TISS_DEMONST_SERVICE_ID","Y","1024"
"ADM221","FK_ADM221_ADM211","ADM211","ADM211_TISS_PAYMENT_DEMONST_ID","Y","128"
"ADM221","FK_ADM221_ADM328","ADM328","ADM328_DISCOUNT_REASON_ID","Y","64"
"ADM221","FK_ADM221_SYS010","SYS010","SYS010_USER_ID","Y","512"
"ADM222","FK_ADM222_ADM201","ADM209","ADM209_REQ_DISCOUNT_RULE_ID","Y","128"
"ADM222","FK_ADM222_SYS009","SYS009","SYS009_PROFESSIONAL_ID","Y","9216"
"ADM223","FK_ADM223_ADM132","ADM132","ADM132_TISS_GUIDE_ID","Y","59392"
"ADM223","FK_ADM223_EMR010","EMR010","EMR010_PACIENT_MEDICATION_ID","Y","720896"
"ADM224","FK_ADM224_ADM132","ADM132","ADM132_TISS_GUIDE_ID","Y","59392"
"ADM224","FK_ADM224_EMR028","EMR028","EMR028_PATIENT_SERVICE_ID","Y","163840"
"ADM225","FK_ADM225_ADM132","ADM132","ADM132_TISS_GUIDE_ID","Y","59392"
"ADM225","FK_ADM225_EMR032","EMR032","EMR032_SURGERY_PRODUCT_ID","Y","6144"
"ADM226","FK_ADM226_ADM132","ADM132","ADM132_TISS_GUIDE_ID","Y","59392"
"ADM226","FK_ADM226_EMR017","EMR017","EMR017_PATIENT_SOL_ITEM_ID","Y","64"
"ADM227","FK_ADM227_ADM132","ADM132","ADM132_TISS_GUIDE_ID","Y","59392"
"ADM227","FK_ADM227_EMR027","EMR027","EMR027_PATIENT_MATERIAL_ID","Y","1114112"
"ADM228","FK_ADM228_ADM132","ADM132","ADM132_TISS_GUIDE_ID","Y","59392"
"ADM228","FK_ADM228_EMR012","EMR012","EMR012_PATIENT_PROCEDURE_ID","Y","966656"
"ADM229","FK_ADM229_ADM211","ADM211","ADM211_TISS_PAYMENT_DEMONST_ID","Y","128"
"ADM229","FK_ADM229_ADM226","ADM226","ADM226_IT_SOL_TISS_GUIDE_ID","Y","64"
"ADM229","FK_ADM229_ADM326","ADM326","ADM326_GLOSS_APPEAL_REASON_ID","Y","64"
"ADM229","FK_ADM229_SYS010","SYS010","SYS010_USER_ID","Y","512"
"ADM230","FK_ADM230_ADM211","ADM211","ADM211_TISS_PAYMENT_DEMONST_ID","Y","128"
"ADM230","FK_ADM230_ADM223","ADM223","ADM223_MEDIC_TISS_GUIDE_ID","Y","62464"
"ADM230","FK_ADM230_ADM326","ADM326","ADM326_GLOSS_APPEAL_REASON_ID","Y","64"
"ADM230","FK_ADM230_SYS010","SYS010","SYS010_USER_ID","Y","512"
"ADM231","FK_ADM231_ADM211","ADM211","ADM211_TISS_PAYMENT_DEMONST_ID","Y","128"
"ADM231","FK_ADM231_ADM227","ADM227","ADM227_MAT_TISS_GUIDE_ID","Y","98304"
"ADM231","FK_ADM231_ADM326","ADM326","ADM326_GLOSS_APPEAL_REASON_ID","Y","64"
"ADM232","FK_ADM232_ADM211","ADM211","ADM211_TISS_PAYMENT_DEMONST_ID","Y","128"
"ADM232","FK_ADM232_ADM225","ADM225","ADM225_SUR_PRD_TISS_GUIDE_ID","Y","1024"
"ADM232","FK_ADM232_ADM326","ADM326","ADM326_GLOSS_APPEAL_REASON_ID","Y","64"
"ADM233","FK_ADM233_ADM210","ADM210","ADM210_REASON_GLOSS_ID","Y","64"
"ADM233","FK_ADM233_ADM231","ADM231","ADM231_TISS_DEMONST_MAT_ID","Y","3072"
"ADM234","FK_ADM234_ADM210","ADM210","ADM210_REASON_GLOSS_ID","Y","64"
"ADM234","FK_ADM234_ADM232","ADM232","ADM232_TISS_DEMONST_SUG_MAT_ID","Y","64"
"ADM235","FK_ADM235_ADM210","ADM210","ADM210_REASON_GLOSS_ID","Y","64"
"ADM235","FK_ADM235_ADM230","ADM230","ADM230_TISS_DEMONST_MEDIC_ID","Y","2048"
"ADM236","FK_ADM236_ADM210","ADM210","ADM210_REASON_GLOSS_ID","Y","64"
"ADM236","FK_ADM236_ADM229","ADM229","ADM229_TISS_DEMONST_SOL_ID","Y","64"
"ADM241","FK_ADM241_ADM082","ADM082","ADM082_PRODUCT_ID","Y","14336"
"ADM241","FK_ADM241_PHA012","PHA012","PHA012_INDUSTRY_ID","Y","128"
"ADM243","FK_ADM243_ADM124","ADM124","ADM124_SERVICE_TYPE_ID","Y","64"
"ADM247","FK_ADM247_ADM001","ADM001","ADM001_HMO_ID","Y","512"
"ADM247","FK_ADM247_ADM031","ADM031","ADM031_INSTITUTION_CPT_ID","Y","1024"
"ADM247","FK_ADM247_ADM082","ADM082","ADM082_PRODUCT_ID","Y","14336"
"ADM247","FK_ADM247_ADM135","ADM135","ADM135_INST_CPT_GROUP_ID","Y","64"
"ADM247","FK_ADM247_ADM251","ADM251","ADM251_PROG_TABLE_ID","Y","64"
"ADM249","FK_ADM249_ADM001","ADM001","ADM001_HMO_ID","Y","512"
"ADM249","FK_ADM249_ADM002","ADM002","ADM002_PLAN_ID","Y","256"
"ADM249","FK_ADM249_SYS001","SYS001","SYS001_INSTITUTION_ID","Y","64"
"ADM249","FK_ADM249_SYS002","SYS002","SYS002_UNIT_ID","Y","128"
"ADM250","FK_ADM250_ADM249","ADM249","ADM249_AUDITING_RULE_ID","Y","64"
"ADM250","FK_ADM250_SYS010","SYS010","SYS010_USER_ID","Y","512"
"ADM252","FK_ADM252_ADM251","ADM251","ADM251_PROG_TABLE_ID","Y","64"
"ADM255","FK_ADM255_ADM001","ADM001","ADM001_HMO_ID","Y","512"
"ADM255","FK_ADM255_ADM131","ADM131","ADM131_TISS_GUIDE_TYPE_ID","Y","64"
"ADM256","FK_ADM256_ADM025","ADM025","ADM025_KIT_PRODUCT_ID","Y","768"
"ADM256","FK_ADM256_ADM089","ADM089","ADM089_PRODUCT_PRESENTATION_ID","Y","14336"
"ADM256","FK_ADM256_ADM094","ADM094","ADM094_USE_UNIT_ID","Y","64"
"ADM256","FK_ADM256_ADM282","ADM282","ADM282_PROD_UNIT_CONVERTION_ID","Y","128"
"ADM256","FK_ADM256_MPR002","MPR002","MPR002_PRESCRIPT_MEDICATION_ID","Y","64"
"ADM256","FK_ADM256_MPR017","MPR017","MPR017_SOLUTION_ITEM_ID","Y","64"
"ADM257","FK_ADM257_ADM031","ADM031","ADM031_INSTITUTION_CPT_ID","Y","1024"
"ADM257","FK_ADM257_ADM043","ADM043","ADM043_CPT_TABLE_ID","Y","64"
"ADM258","FK_ADM258_ADM031","ADM031","ADM031_INSTITUTION_CPT_ID","Y","1024"
"ADM258","FK_ADM258_ADM135","ADM135","ADM135_INST_CPT_GROUP_ID","Y","64"
"ADM258","FK_ADM258_ADM257","ADM257","ADM257_PACKAGE_INVOICING_ID","Y","64"
"ADM258","FK_ADM258_ADM283","ADM283","ADM283_PACKAGEEXCESS_ID","Y","64"
"ADM259","FK_ADM259_ADM082","ADM082","ADM082_PRODUCT_ID","Y","14336"
"ADM259","FK_ADM259_ADM257","ADM257","ADM257_PACKAGE_INVOICING_ID","Y","64"
"ADM259","FK_ADM259_ADM283","ADM283","ADM283_PACKAGEEXCESS_ID","Y","64"
"ADM259","FK_ADM259_ADM368","ADM368","ADM368_PRODUCT_STRUCTURE_ID","Y","64"
"ADM259","FK_ADM259_STO007","STO007","STO007_PRODUCT_SUB_GROUP_ID","Y","64"
"ADM260","FK_ADM260_ADM082","ADM082","ADM082_PRODUCT_ID","Y","14336"
"ADM260","FK_ADM260_ADM257","ADM257","ADM257_PACKAGE_INVOICING_ID","Y","64"
"ADM260","FK_ADM260_ADM283","ADM283","ADM283_PACKAGEEXCESS_ID","Y","64"
"ADM260","FK_ADM260_ADM368","ADM368","ADM368_PRODUCT_STRUCTURE_ID","Y","64"
"ADM260","FK_ADM260_STO007","STO007","STO007_PRODUCT_SUB_GROUP_ID","Y","64"
"ADM261","FK_ADM261_ADM023","ADM023","ADM023_SERVICE_ID","Y","64"
"ADM261","FK_ADM261_ADM243","ADM243","ADM243_SUBGROUP_ID","Y","64"
"ADM261","FK_ADM261_ADM257","ADM257","ADM257_PACKAGE_INVOICING_ID","Y","64"
"ADM261","FK_ADM261_ADM283","ADM283","ADM283_PACKAGEEXCESS_ID","Y","64"
"ADM262","FK_ADM262_ADM082","ADM082","ADM082_PRODUCT_ID","Y","14336"
"ADM262","FK_ADM262_ADM257","ADM257","ADM257_PACKAGE_INVOICING_ID","Y","64"
"ADM262","FK_ADM262_ADM283","ADM283","ADM283_PACKAGEEXCESS_ID","Y","64"
"ADM262","FK_ADM262_ADM368","ADM368","ADM368_PRODUCT_STRUCTURE_ID","Y","64"
"ADM262","FK_ADM262_STO007","STO007","STO007_PRODUCT_SUB_GROUP_ID","Y","64"
"ADM263","FK_ADM263_ADM001","ADM001","ADM001_HMO_ID","Y","512"
