"TABLE_NAME","FULL_TABLE_NAME","NUM_ROWS","COMMENTS","BYTES"
"ADT066","ADT066_AUDITING_CID","0","CID complementares resultantes da aplicação da auditoria.Estas informações complementação os CIDs informados na admissão. Porém, precisam ser estruturados separadamente para representar que foram complementados a partir da execução da auditoria das admissões.","65536"
"ADT064","ADT064_BED_TRANS_REQ_HISTORY","163534","","8388608"
"ADT063","ADT063_FINANCIAL_RESPONSE","1","Tabela que armazena as informações do responsável financeiro do boletim de internação.","65536"
"ADT062","ADT062_ADMISSION_ORIGIN","13934","Tabela que mapeia a origem da admissão.","655360"
"ADT060","ADT060_ADMISSION_SERVICE","13860","","851968"
"ADT059","ADT059_ADMISSION_MATERIAL","358","","65536"
"ADT058","ADT058_ADMISSION_MEDICATION","0","","65536"
"ADT053","ADT053_BED_TYPE_SITUATION","120","","65536"
"ADT052","ADT052_BED_STATUS","19","","65536"
"ADT051","ADT051_BED_TYPE","19","","65536"
"ADT050","ADT050_CHANGE_BED_TIME","0","","65536"
"ADT049","ADT049_ADMISSION_OPME","3789","","262144"
"ADT048","ADT048_RECEIPT_NUMBER","0","Número do recibo de adiantamentos ou cauções.|","65536"
"ADT047","ADT047_CERTIFICATE_BIRTH","0","declaração de Nascidos Vivos","65536"
"ADT046","ADT046_DEATH_WOMAN","3","Numero da declaração de óóóóóóóbito","65536"
"ADT045","ADT045_ADMISSION_OBSTETRIC","1","Internação Obstétrica","65536"
"ADT044","ADT044_OBSTETRIC_TYPE","9","Tipos de Internações obstétrica","65536"
"ADT043","ADT043_ADMISSION_REGIMEN","6","Regime de internação","65536"
"ADT041","ADT041_AMM_SERV_CONSUMPTION","0","Tabela de registro de consumo de Serviços de Hotelaria","65536"
"ADT040","ADT040_AMM_PROD_CONSUMPTION","0","Tabela de registro de consumo de Produtos de Hotelaria","65536"
"ADT024","ADT024_CLINICAL_TYPE","10","Tipo de Cliníca da internação do Paciente01 - Cirúrgica02 - Clinica03 - Obstétrica04 - Pediátrica05 - Psiquiátrica","65536"
"ADT023","ADT023_DISCHARGE_CID","14775","Armazena CID da alta do Paciente","458752"
"ADT022","ADT022_DISCHARGE_REASON","117","Armazena os motivos de alta de atendimento (fim do atendimento).","65536"
"ADT020","ADT020_DEATH_WARNING","1","Aviso de óóóóóóóbito","65536"
"ADT019","ADT019_FUNERARY","1"," ","65536"
"ADT018","ADT018_DAILY_LOG","110556","Tabela que armazena o log de lançamentos das diárias tanto pela rotina automática como pelo fechamento de conta.","8388608"
"ADT017","ADT017_LEVEL_DIFERENCE","0","Tabela que armazena a diferença de taxas entre níveis de acomodação.Ex.: o nível 1 não é coberto pelo convênio, porém esta sendo utilizado pelo paciente, neste caso deve-se verificar se a diferença será paga pelo particular ou simplesmente é uma cortesia. Sendo paga pelo paciente a taxa será lançada na conta automaticamente verificando a relação entre os níveis.","65536"
"ADT015","ADT015_ADMISSION_BILLCHKIN","0","Verificação Financeira feita numa internação (no incluso da internação)","65536"
"ADT014","ADT014_TRANSFER_REASON","17","Motivos de transferência de leitos","65536"
"ADT013","ADT013_BLOCK_REASON","8","Motivos de bloqueios de leito","65536"
"ADT012","ADT012_BED_TRANSFER_WAIT","0","Lista de espera para transferência de leito","65536"
"ADT011","ADT011_BED_WAIT_LIST","0","Lista de espera para os leitos (para pacientes ainda não internados)","65536"
"ADT010","ADT010_BED_STATUS_CHANGE","267290","Log das mudanças de status de um leito","10485760"
"ADT009","ADT009_ADMISSION_CID","14802","CIDs do paciente na internação","458752"
"ADT008","ADT008_BED_TRANSFER","60689","Registro de transferência de leitos","4194304"
"ADT006","ADT006_BEDROOM_TYPE","34","Tipos de quartos da Instituição.- Privativo- Semi-privativo- Suite","65536"
"ADT005","ADT005_BED","459","Cadastro de leitos da instituição","65536"
"ADT004","ADT004_BEDROOM","369","Cadastro de quartos da instituição","65536"
"ADT003","ADT003_ADMISSION_CPT","20243","Procedimentos previstos para a internação","2097152"
"ADM307","ADM307_CHECKUP_PROT_EXAM","924","Tabela que mantém os exames vinculados a um protocolo de checkup","65536"
"ADM305","ADM305_AUDIT_REASON","52","","65536"
"ADM304","ADM304_EXAM_REPORT","648","Tabela que mantém as configurações de disparo da folha de trabalho","65536"
"ADM303","ADM303_BILLCHECKOUT_OWN_HMO","7","Criação da tabela de configuração de convênios a fechar por grupo / usuário","65536"
"ADM302","ADM302_BILLCHECKOUT_OWNER","8","Criação da tabela de configuração de convênios a fechar por grupo / usuário","65536"
"ADM298","ADM298_MODEL_TABLE_COVER","797","Modelos de cobertura","131072"
"ADM297","ADM297_MOD_TABLE_COVER_PLAN","3257","Planos pertencentes aos modelos de cobertura","131072"
"ADM295","ADM295_PRODUCT_INDUSTRY","0","Cadastro de Produtos X Fabricantes de medicamentos e materiais.","65536"
"ADM294","ADM294_BUDGET_USER_ACCESS","0","Registro de permissões de usuário para determinados convênio e plano na montagem de orçamentos.","65536"
"ADM293","ADM293_BUDGET_GROUP_ACCESS","0","Registro de permissões de usuário para determinados convênio e plano na montagem de orçamentos.","65536"
"ADM292","ADM292_BILL_PACK_PERIOD_IGNORE","0","Período a ser desconsiderado no cálculo de aplicação de pacotes no fechamento de conta.","65536"
"ADM291","ADM291_VALUE_TABLE_ITEM","51771","Tabela responsável por manter os itens da tabela de taxas","4194304"
"ADM290","ADM290_RATES_TABLE","0","Tabela responsável por manter a tabela de taxas","65536"
"ADM287","ADM287_BILL_ADJUST_REAS_TYP","16","Tipos de produto associados a um motivo do ajuste da conta de paciente.","65536"
"ADM286","ADM286_BILL_ADJUST_REASON","2","Motivos de ajuste da conta de paciente.","65536"
"ADM284","ADM284_CALLED_TICKETS","0","Cadastros de Tickets atendidos do painel de chamados.","65536"
"ADM283","ADM283_PACKAGEEXCESS","6","Tabela de tratamento dos excedentes dos pacotes de faturamento.","65536"
"STO040","STO040_PRODUCT_LOT_AUX","0","Tabela que contém as informações de local de estoque referente a uma entrada manual de lote","65536"
"STO037","STO037_LOT_STATUS_REASON","5","Tabela de motivos de interdição e liberação de lotes.","65536"
"STO031","STO031_PRODUCT_SUPPLY_EXCEPT","0","Entidade que armazena as exceções para a configuração dos produtos atendidos ou no para um local de atendimento.","65536"
"STO030","STO030_PRODUCT_SUPPLY","145089","Entidade que armazena os produtos atendidos ou no atendidos para uma configuração de estoque.","6291456"
"STO029","STO029_STOCK_SUPPLY_CONFIG","206","Configurações dos locais de atendimento de requisições de produtos.","65536"
"STO028","STO028_STOCK_SUPPLY_EXCEPTION","0","Indica os honorários de exceção para no atendimento de requisições de produtos.","65536"
"STO041","STO041_MOBILE_STOCK_CONFIG","2","Tabela de modelos de configuração de estoques móveis.","65536"
"STO027","STO027_STOCK_SUPPLY","457","Indica quais locais de atendimento que atenderão determinado local de estoque. (Quem atende quem).","65536"
"STO026","STO026_STOCK_UNAVAILABLE","0","Entidade que armazena os registros de indisponibilidade do atendimento do estoque.","65536"
"STO025","STO025_STOCK_TIME_TABLE","155","Entidade que armazena os registros dos honorários de atendimento do estoque.","65536"
"STO024","STO024_UNAVAILABLE_REASON","8","Entidade que armazena os motivos de indisponibilidade para atendimento de estoque.","65536"
"STO023","STO023_LOT_CONSUMPTION","1219975","Lotes consumidos pelo paciente","35651584"
"STO022","STO022_PATIENT_LOT","0","Lotes do estoque do paciente.","65536"
"STO021","STO021_REPLACEMENT_CONTROL","8","Tabela contendo controles específicos para o processo de reposição automática da farmácia. O relacionamento com a unidade de estocagem  realizado para configurar os honorários em que a farmácia dever visualizar as solicitaes automáticas de reposição de estoque de uma determinada unidade.Ex.: Setor 200Todos os dias s 09h dever aparecer as solicitaes até este honorário e após àààààààs 20h.","65536"
"STO020","STO020_MOVEMENT_LOG","9807348","Tabela de log do estoque que registra toda movimentação de estoque dentro da instituição (sem nenhuma exceção, desde a entrada do produto até suas movimentações e consumos, incluindo devoluções, baixas e ganhos de estoque).O tipo de movimentação é definido pela FK com a tabela STO010_MOVEMENT_TYPE que indica qual o movimento e se refere-se a uma entrada ou saída.","713031680"
"STO019","STO019_MOVEMENT_RAISE","12927"," ","983040"
"STO018","STO018_MOVEMENT_REASON","18","Motivos de movimentação de estoque (Inicialmente utilizado somente para a Baixa Manual de estoque)","65536"
"STO017","STO017_MOVEMENT_LOWER","2576","Informações adicionais de movimentações do tipo BAIXA MANUAL DE ESTOQUE.","196608"
"EMR900","EMR900_TAB","32","Lista das aletas do Prontuário.","65536"
"EMR901","EMR901_USER_TAB","26","Tabela das aletas do sistema para cada usuário.","65536"
"EMR061","EMR061_QUESTIONNAIRE","0","Tabela que armazena os questionários","65536"
"EMR055","EMR055_EXIT_TYPE","12","Tipo de Saída1-Retorno2-Retorno SADT3-Referência4-Internação5-Alta6-Óbito","65536"
"EMR054","EMR054_ATTENTION_TYPE","37","Guia de Consulta1 - primeira consulta2 - seguimento3 - pré-natalGuia de SP SADT01 - Remoção02 - Pequena Cirurgia03 - Terapias04 - Consulta05- Exame06-Atendimento Domiciliar07- SADT Internado08 - Quimioterapia09-Radioterapia10-TRS-Terapia Renal Substitutiva","65536"
"EMR053","EMR053_ACCIDENT_INDICATION","21","Indicação de Acidente","65536"
"EMR052","EMR052_ILLNESS_TIME","6","Tempo de doençaA - ANOSM - MESESD - DIAS","65536"
"EMR051","EMR051_ILLNESS_TYPE","4","Tipo de doençaA - AgudaC - Crônica","65536"
"EMR049","EMR049_STATEMENT_TYPE","19","Tipos de atestado","65536"
"EMR048","EMR048_STATEMENT","0"," ","65536"
"EMR046","EMR046_EXAMINATION_CID","0","CIDs da consulta","65536"
"EMR044","EMR044_ANAMNESE_CID","0","CIDs informados na anamnese do paciente","65536"
"EMR041","EMR041_STATUS_PATIENT","5","Indica as possíveis situações ou status de paciente.São observações sobre o estado de saúde do pacienteEx.:Inspira cuidadosGraveGravissimoEstavelAlta","65536"
"EMR040","EMR040_PATIENT_DAILY","0","Diárias cobradas do paciente.Esta tabela armazena apenas as diárias já cobradas do paciente (ou do convênio dele), ou seja, o registro só é incluído num fechamento de conta, e não necessita de campo informando se já foi pago ou não.","65536"
"EMR035","EMR035_PATIENT_EXAM","561245","Tabela dos exames realizados para o paciente.","30408704"
"EMR031","EMR031_PATIENT_CPT_HONOR","3796774","Honorários dos profissionais de cada procedimento do atendimento.Possui relação com o procedimento do atendimento e com os profissionais cadastrados.Cada registro desta tabela corresponde a um profissional do procedimento.","665845760"
"EMR029","EMR029_PATIENT_CPT_EXTRA","727852","Casos Especiais para Procedimentos de um Atendimento.Ex.: Cirurgia Bilateral, Acréscimo em Urgência, etc.","24117248"
"EMR028","EMR028_PATIENT_SERVICE","1280346","Taxas do paciente.","167772160"
"EMR027","EMR027_PATIENT_MATERIAL","4186429","Materiais utilizados com o paciente","1140850688"
"EMR025","EMR025_VITAL_SIGN_VALUE","0"," ","65536"
"EMR017","EMR017_PATIENT_SOL_ITEM","0","Tabela dos componentes do soro administrado no paciente.","65536"
"EIR015","EIR015_PATIENT_DEATH","38","Tabela de Registro de Óbito do Paciente","65536"
"EIR014","EIR014_PATIENT_MAIL","5088424","Tabela de tipos de correspondências utilizadas pelo paciente.","125829120"
"EIR013","EIR013_PATIENT_HISTORY","714715","","27262976"
"EIR011","EIR011_GROUP_ACTIVITY","0","atividades por grupo  por profissionalo profissional fica sendo o profissional padrão","65536"
"EIR010","EIR010_GROUP_PATIENT","0","agrupamento de pacientes por atividade.","65536"
"EIR009","EIR009_GROUP","0","tabela de grupo, utilizada inicialmente para o módulo casa unimed GOVAL.Tem a funcionalidade de agrupar os pacientes com suas atividades.","65536"
"EIR008","EIR008_EVENT","0","tabela de eventos por ativado e grupos.","65536"
"EIR007","EIR007_ACTIVITY_TAG_VALUE","0","valores para as colunas montadas dinamicamente sobre a tabela de EIR007_ACTIVITIE","65536"
"EIR006","EIR006_ACTIVITY_TAG","0","relaciona colunas dinâmicas as atividades ","65536"
"EIR005","EIR005_ACTIVITY","0","tabela de atividades dos grupos de pacientes.","65536"
"EIR004","EIR004_PATIENT_PLAN","675685","Planos de convênios do paciente","41943040"
"EIR003","EIR003_PATIENT_DOCUMENT","2750877","Documentos de identificação do paciente, como: RG, CPF, etc","92274688"
"EIR002","EIR002_RELATIVE","0","Familiares do paciente","65536"
"EHR025","EHR025_NUMBER_VALUE","0","","65536"
"EHR024","EHR024_METADATA_MOVEMENT","0","","262144"
"EHR023","EHR023_VALUE_ORIGIN","1","","65536"
"EHR022","EHR022_PHYSICIAN_SPECIALITY","0","","65536"
"EHR021","EHR021_DATA_ORIGIN","0","","65536"
"EHR020","EHR020_RELATED_METADATA","0","","65536"
"EHR019","EHR019_PATIENT","0","","65536"
"EHR018","EHR018_USER","0","","65536"
"EHR017","EHR017_GROUP","0","","65536"
"EHR016","EHR016_UNIT","0","","65536"
"EHR015","EHR015_INSTITUTION","1","","65536"
"EHR014","EHR014_METADATA_SYNC_LOG","0","Contém o log das atualizaes feitas nos metadados que serão utilizadas para sincronizar os metadados da base local com a central","65536"
"EHR011","EHR011_METADATA_ALT_SEARCH","0","Contém quais são as buscas alternativas que um metadado pode ter","65536"
"EHR010","EHR010_EHR_UNIT","0","Contém as unidades utilizadas no projeto do dicionário de dados","65536"
"EHR009","EHR009_METADATA_UNIT","0","Contém as diferentes unidades dos metadados e formas de conversão para uma unidade base.","65536"
"EHR008","EHR008_METADATA_CLASSIFIC","0","Indica quais as classificações são atribuídas para o metadado","65536"
"EHR005","EHR005_METADATA_VALIDATION","0","Contém os tipos de validação que o metadado pode ter.","65536"
"EHR004","EHR004_METADATA_INPUT_OPT","0","Tabela que contém para os tipos de entrada Select (simples ou múltiplo) e radio quais as opções possíveis e qual a opção default","65536"
"SUR068","SUR068_SR_ITEM_LOTS_LOG","15475","Registro de alterações dos produtos da folha de sala","720896"
"STO083","STO083_SUPPLIER","419","Cadastro de Fornecedor","131072"
"TSS005","TSS005_SEX","2","Identificação de sexo dos pacientes, esta tabela representa a tabela de domínio da ANS fornecidas para padronização de mensagens TISS","65536"
"TSS006","TSS006_REALIZATION_TECH","3","Armazena as técnicas de realização presentes em tabelas de domínio importadas para o HIS e fornecidas pela ANS para padronizar a troca de informações TISS","65536"
"TSS022","TSS022_PROFESSIONAL_LEVEL","14","Grau de participação de profissionais envolvidos na execução de procedimentos (registros provenientes de tabelas de domínio TISS)","65536"
"TSS010","TSS010_EXPENDITURE_CODE","6","Identifica os registros de códigos de despesas presentes em tabelas de domínio fornecidas pela ANS para padronização na troca de mensagens TISS (Identificador do tipo de despesa: Medicamento, Material, OPME, Taxa, Procedimento)","65536"
"TSS019","TSS019_MEDICAMENT","26291","Registros de medicamentos presentes em tabelas de domínio fornecidas pela ANS para troca de mensagens TISS","4194304"
"TSS018","TSS018_LOG","220855","Log da importação de registros de tabelas de domínio TISS","34603008"
"TSS002","TSS002_TISS_VERSION_TYPE","10","Registros de identificação de tipos de valores a que as versões das guias TISS estão associadas","65536"
"TSS001","TSS001_DOMAIN_TABLE_INFO","11","Registros de importação de tabelas de domínio TISS fornecidas pela ANS para padronização dos dados que são trocados entre operadoras e prestadores e também exportação de guias TISS","65536"
"SYS040","SYS040_ATTENDANCELOCAL","0","LOCAIS DE ATENDIMENTO. PRESTADORES E MDICOS QUE TRABALHAM PARA A UNIMED.","65536"
